Type,Weight,Elevators,Winglets,theta,rou,result
C,48,28,1,35,115,6.6
C,48,28,1,38,85,31.4
C,48,28,1,38,90,29.7
C,48,28,1,38,95,25.8
C,48,28,1,38,100,16.1
C,48,28,1,38,105,12.9
C,48,28,1,38,110,10.5
C,48,28,1,38,115,7.2
C,48,28,1,41,85,39.8
C,48,28,1,41,90,39.6
C,48,28,1,41,95,39.1
C,48,28,1,41,100,39.1
C,48,28,1,41,105,39.1
C,48,28,1,41,110,15.3
C,48,28,1,41,115,16.4
C,51,28,1,35,85,11.3
C,51,28,1,35,90,9.2
C,51,28,1,35,95,8.7
C,51,28,1,35,100,7.5
C,51,28,1,35,105,7.0
C,51,28,1,35,110,6.4
C,51,28,1,35,115,6.6
C,51,28,1,38,85,30.0
C,51,28,1,38,90,27.5
C,51,28,1,38,95,21.9
C,51,28,1,38,100,14.4
C,51,28,1,38,105,12.3
C,51,28,1,38,110,10.5
C,51,28,1,38,115,7.2
C,51,28,1,41,85,39.1
C,51,28,1,41,90,38.8
C,51,28,1,41,95,38.3
C,51,28,1,41,100,38.0
C,51,28,1,41,105,38.0
C,51,28,1,41,110,15.3
C,51,28,1,41,115,16.4
C,54,28,1,35,85,11.3
C,54,28,1,35,90,9.2
C,54,28,1,35,95,8.1
C,54,28,1,35,100,7.5
C,54,28,1,35,105,7.0
C,54,28,1,35,110,6.4
C,54,28,1,35,115,6.5
C,54,28,1,38,85,28.6
C,54,28,1,38,90,25.0
C,54,28,1,38,95,18.8
C,54,28,1,38,100,13.8
C,54,28,1,38,105,11.6
C,54,28,1,38,110,9.7
C,54,28,1,38,115,9.2
C,54,28,1,41,85,38.3
C,54,28,1,41,90,38.0
C,54,28,1,41,95,37.2
C,54,28,1,41,100,36.8
C,54,28,1,41,105,36.5
C,54,28,1,41,110,15.3
C,54,28,1,41,115,16.4
C,57,28,1,35,85,10.7
C,57,28,1,35,90,9.2
C,57,28,1,35,95,8.1
C,57,28,1,35,100,7.5
C,57,28,1,35,105,7.0
C,57,28,1,35,110,6.4
C,57,28,1,35,115,6.5
C,57,28,1,38,85,27.0
C,57,28,1,38,90,22.8
C,57,28,1,38,95,16.8
C,57,28,1,38,100,12.6
C,57,28,1,38,105,10.9
C,57,28,1,38,110,9.7
C,57,28,1,38,115,9.2
C,57,28,1,41,85,37.7
C,57,28,1,41,90,37.1
C,57,28,1,41,95,36.2
C,57,28,1,41,100,35.8
C,57,28,1,41,105,35.2
C,57,28,1,41,110,15.3
C,57,28,1,41,115,16.4
C,60,28,1,35,85,10.7
C,60,28,1,35,90,9.2
C,60,28,1,35,95,8.0
C,60,28,1,35,100,7.5
C,60,28,1,35,105,7.0
C,60,28,1,35,110,6.4
C,60,28,1,35,115,5.7
C,60,28,1,38,85,25.7
C,60,28,1,38,90,20.7
C,60,28,1,38,95,15.2
C,60,28,1,38,100,12.6
C,60,28,1,38,105,10.9
C,60,28,1,38,110,9.7
C,60,28,1,38,115,8.4
C,60,28,1,41,85,37.1
C,60,28,1,41,90,36.2
C,60,28,1,41,95,35.3
C,60,28,1,41,100,34.5
C,60,28,1,41,105,33.8
C,60,28,1,41,110,31.5
C,60,28,1,41,115,16.4
C,63,28,1,35,85,10.1
C,63,28,1,35,90,8.5
C,63,28,1,35,95,8.0
C,63,28,1,35,100,7.5
C,63,28,1,35,105,7.0
C,63,28,1,35,110,6.4
C,63,28,1,35,115,5.7
C,63,28,1,38,85,23.9
C,63,28,1,38,90,18.9
C,63,28,1,38,95,14.7
C,63,28,1,38,100,12.0
C,63,28,1,38,105,10.2
C,63,28,1,38,110,9.0
C,63,28,1,38,115,8.4
C,63,28,1,41,85,36.2
C,63,28,1,41,90,35.5
C,63,28,1,41,95,34.2
C,63,28,1,41,100,33.1
C,63,28,1,41,105,32.1
C,63,28,1,41,110,28.8
C,63,28,1,41,115,16.4
C,66,28,1,35,85,10.1
C,66,28,1,35,90,8.5
C,66,28,1,35,95,8.0
C,66,28,1,35,100,7.5
C,66,28,1,35,105,7.0
C,66,28,1,35,110,6.4
C,66,28,1,35,115,5.7
C,66,28,1,38,85,22.4
C,66,28,1,38,90,17.5
C,66,28,1,38,95,13.5
C,66,28,1,38,100,11.3
C,66,28,1,38,105,10.2
C,66,28,1,38,110,9.0
C,66,28,1,38,115,8.4
C,66,28,1,41,85,35.5
C,66,28,1,41,90,34.6
C,66,28,1,41,95,33.2
C,66,28,1,41,100,31.7
C,66,28,1,41,105,30.5
C,66,28,1,41,110,25.8
C,66,28,1,41,115,16.4
C,69,28,1,35,85,10.1
C,69,28,1,35,90,8.5
C,69,28,1,35,95,8.0
C,69,28,1,35,100,6.8
C,69,28,1,35,105,7.0
C,69,28,1,35,110,6.4
C,69,28,1,35,115,5.7
C,69,28,1,38,85,21.1
C,69,28,1,38,90,16.5
C,69,28,1,38,95,13.5
C,69,28,1,38,100,11.3
C,69,28,1,38,105,10.2
C,69,28,1,38,110,9.0
C,69,28,1,38,115,8.4
C,69,28,1,41,85,34.8
C,69,28,1,41,90,33.8
C,69,28,1,41,95,32.0
C,69,28,1,41,100,30.4
C,69,28,1,41,105,28.4
C,69,28,1,41,110,22.3
C,69,28,1,41,115,16.4
C,72,28,1,35,85,9.5
C,72,28,1,35,90,8.5
C,72,28,1,35,95,7.3
C,72,28,1,35,100,6.8
C,72,28,1,35,105,6.2
C,72,28,1,35,110,6.4
C,72,28,1,35,115,5.7
C,72,28,1,38,85,19.9
C,72,28,1,38,90,15.4
C,72,28,1,38,95,12.9
C,72,28,1,38,100,10.6
C,72,28,1,38,105,9.5
C,72,28,1,38,110,9.0
C,72,28,1,38,115,8.4
C,72,28,1,41,85,34.1
C,72,28,1,41,90,33.0
C,72,28,1,41,95,30.8
C,72,28,1,41,100,28.8
C,72,28,1,41,105,26.2
C,72,28,1,41,110,19.4
C,72,28,1,41,115,16.4
C,75,28,1,35,85,9.5
C,75,28,1,35,90,8.5
C,75,28,1,35,95,7.3
C,75,28,1,35,100,6.8
C,75,28,1,35,105,6.2
C,75,28,1,35,110,6.4
C,75,28,1,35,115,5.7
C,75,28,1,38,85,19.0
C,75,28,1,38,90,14.9
C,75,28,1,38,95,12.3
C,75,28,1,38,100,10.6
C,75,28,1,38,105,9.5
C,75,28,1,38,110,9.0
C,75,28,1,38,115,8.4
C,75,28,1,41,85,33.6
C,75,28,1,41,90,31.9
C,75,28,1,41,95,29.9
C,75,28,1,41,100,27.4
C,75,28,1,41,105,24.2
C,75,28,1,41,110,17.7
C,75,28,1,41,115,16.4
C,78,28,1,35,85,9.5
C,78,28,1,35,90,8.5
C,78,28,1,35,95,7.3
C,78,28,1,35,100,6.8
C,78,28,1,35,105,6.2
C,78,28,1,35,110,6.4
C,78,28,1,35,115,5.7
C,78,28,1,38,85,18.1
C,78,28,1,38,90,14.4
C,78,28,1,38,95,12.3
C,78,28,1,38,100,10.6
C,78,28,1,38,105,9.5
C,78,28,1,38,110,8.2
C,78,28,1,38,115,7.6
C,78,28,1,41,85,32.8
C,78,28,1,41,90,31.0
C,78,28,1,41,95,28.6
C,78,28,1,41,100,25.5
C,78,28,1,41,105,22.0
C,78,28,1,41,110,16.6
C,78,28,1,41,115,16.4
C,81,28,1,35,85,9.5
C,81,28,1,35,90,7.8
C,81,28,1,35,95,7.3
C,81,28,1,35,100,6.8
C,81,28,1,35,105,6.2
C,81,28,1,35,110,6.4
C,81,28,1,35,115,5.7
C,81,28,1,38,85,17.1
C,81,28,1,38,90,13.8
C,81,28,1,38,95,11.7
C,81,28,1,38,100,10.0
C,81,28,1,38,105,9.5
C,81,28,1,38,110,8.2
C,81,28,1,38,115,7.6
C,81,28,1,41,85,32.0
C,81,28,1,41,90,30.4
C,81,28,1,41,95,27.6
C,81,28,1,41,100,23.8
C,81,28,1,41,105,20.6
C,81,28,1,41,110,15.4
C,81,28,1,41,115,16.4
C,84,28,1,35,85,9.5
C,84,28,1,35,90,7.8
C,84,28,1,35,95,7.3
C,84,28,1,35,100,6.8
C,84,28,1,35,105,6.2
C,84,28,1,35,110,6.4
C,84,28,1,35,115,5.7
C,84,28,1,38,85,16.6
C,84,28,1,38,90,13.8
C,84,28,1,38,95,11.7
C,84,28,1,38,100,10.0
C,84,28,1,38,105,9.5
C,84,28,1,38,110,8.2
C,84,28,1,38,115,7.6
C,84,28,1,41,85,31.4
C,84,28,1,41,90,29.5
C,84,28,1,41,95,26.5
C,84,28,1,41,100,22.6
C,84,28,1,41,105,19.1
C,84,28,1,41,110,14.8
C,84,28,1,41,115,16.4
C,87,28,1,35,85,8.9
C,87,28,1,35,90,7.8
C,87,28,1,35,95,7.3
C,87,28,1,35,100,6.8
C,87,28,1,35,105,6.2
C,87,28,1,35,110,6.4
C,87,28,1,35,115,5.7
C,87,28,1,38,85,16.1
C,87,28,1,38,90,13.2
C,87,28,1,38,95,11.7
C,87,28,1,38,100,10.0
C,87,28,1,38,105,8.8
C,87,28,1,38,110,8.2
C,87,28,1,38,115,7.6
C,87,28,1,41,85,30.9
C,87,28,1,41,90,28.8
C,87,28,1,41,95,25.8
C,87,28,1,41,100,21.7
C,87,28,1,41,105,18.5
C,87,28,1,41,110,14.8
C,87,28,1,41,115,16.4
C,90,28,1,35,85,8.9
C,90,28,1,35,90,7.8
C,90,28,1,35,95,7.3
C,90,28,1,35,100,6.8
C,90,28,1,35,105,6.2
C,90,28,1,35,110,6.4
C,90,28,1,35,115,5.7
C,90,28,1,38,85,15.6
C,90,28,1,38,90,13.2
C,90,28,1,38,95,11.1
C,90,28,1,38,100,10.0
C,90,28,1,38,105,8.8
C,90,28,1,38,110,8.2
C,90,28,1,38,115,7.6
C,90,28,1,41,85,30.3
C,90,28,1,41,90,27.9
C,90,28,1,41,95,24.6
C,90,28,1,41,100,20.2
C,90,28,1,41,105,17.5
C,90,28,1,41,110,14.2
C,90,28,1,41,115,11.7
C,93,28,1,35,85,8.9
C,93,28,1,35,90,7.8
C,93,28,1,35,95,7.3
C,93,28,1,35,100,6.8
C,93,28,1,35,105,6.2
C,93,28,1,35,110,5.5
C,93,28,1,35,115,5.7
C,93,28,1,38,85,15.6
C,93,28,1,38,90,12.6
C,93,28,1,38,95,11.1
C,93,28,1,38,100,10.0
C,93,28,1,38,105,8.8
C,93,28,1,38,110,8.2
C,93,28,1,38,115,7.6
C,93,28,1,41,85,29.7
C,93,28,1,41,90,27.2
C,93,28,1,41,95,23.4
C,93,28,1,41,100,19.3
C,93,28,1,41,105,16.9
C,93,28,1,41,110,13.5
C,93,28,1,41,115,11.7
C,96,28,1,35,85,8.9
C,96,28,1,35,90,7.8
C,96,28,1,35,95,7.3
C,96,28,1,35,100,6.8
C,96,28,1,35,105,6.2
C,96,28,1,35,110,5.5
C,96,28,1,35,115,5.7
C,96,28,1,38,85,15.1
C,96,28,1,38,90,12.6
C,96,28,1,38,95,11.1
C,96,28,1,38,100,10.0
C,96,28,1,38,105,8.8
C,96,28,1,38,110,8.2
C,96,28,1,38,115,7.6
C,96,28,1,41,85,29.1
C,96,28,1,41,90,26.5
C,96,28,1,41,95,22.6
C,96,28,1,41,100,18.8
C,96,28,1,41,105,16.3
C,96,28,1,41,110,13.5
C,96,28,1,41,115,11.7
C,99,28,1,35,85,8.9
C,99,28,1,35,90,7.8
C,99,28,1,35,95,7.3
C,99,28,1,35,100,6.8
C,99,28,1,35,105,6.2
C,99,28,1,35,110,5.5
C,99,28,1,35,115,5.7
C,99,28,1,38,85,14.6
C,99,28,1,38,90,12.0
C,99,28,1,38,95,10.4
C,99,28,1,38,100,9.3
C,99,28,1,38,105,8.8
C,99,28,1,38,110,8.2
C,99,28,1,38,115,7.6
C,99,28,1,41,85,28.4
C,99,28,1,41,90,25.7
C,99,28,1,41,95,21.7
C,99,28,1,41,100,17.7
C,99,28,1,41,105,15.7
C,99,28,1,41,110,12.9
C,99,28,1,41,115,11.0
C,0,30,1,35,85,45.0
C,0,30,1,35,90,45.7
C,0,30,1,35,95,46.4
C,0,30,1,35,100,47.1
C,0,30,1,35,105,47.8
C,0,30,1,35,110,48.4
C,0,30,1,35,115,6.4
C,0,30,1,38,85,46.3
C,0,30,1,38,90,46.9
C,0,30,1,38,95,47.5
C,0,30,1,38,100,48.2
C,0,30,1,38,105,48.9
C,0,30,1,38,110,6.8
C,0,30,1,38,115,7.2
C,0,30,1,41,85,46.5
C,0,30,1,41,90,47.1
C,0,30,1,41,95,47.8
C,0,30,1,41,100,6.3
C,0,30,1,41,105,7.5
C,0,30,1,41,110,15.3
C,0,30,1,41,115,16.4
C,3,30,1,35,85,44.4
C,3,30,1,35,90,45.1
C,3,30,1,35,95,45.8
C,3,30,1,35,100,46.5
C,3,30,1,35,105,47.1
C,3,30,1,35,110,47.9
C,3,30,1,35,115,6.4
C,3,30,1,38,85,46.2
C,3,30,1,38,90,46.8
C,3,30,1,38,95,47.5
C,3,30,1,38,100,48.1
C,3,30,1,38,105,48.8
C,3,30,1,38,110,6.8
C,3,30,1,38,115,7.2
C,3,30,1,41,85,46.8
C,3,30,1,41,90,47.4
C,3,30,1,41,95,48.1
C,3,30,1,41,100,6.3
C,3,30,1,41,105,7.5
C,3,30,1,41,110,15.3
C,3,30,1,41,115,16.4
C,6,30,1,35,85,43.7
C,6,30,1,35,90,44.3
C,6,30,1,35,95,45.0
C,6,30,1,35,100,45.7
C,6,30,1,35,105,46.4
C,6,30,1,35,110,47.0
C,6,30,1,35,115,6.4
C,6,30,1,38,85,46.0
C,6,30,1,38,90,46.6
C,6,30,1,38,95,47.2
C,6,30,1,38,100,47.7
C,6,30,1,38,105,48.5
C,6,30,1,38,110,6.8
C,6,30,1,38,115,7.2
C,6,30,1,41,85,47.0
C,6,30,1,41,90,47.6
C,6,30,1,41,95,48.2
C,6,30,1,41,100,48.9
C,6,30,1,41,105,7.5
C,6,30,1,41,110,15.3
C,6,30,1,41,115,16.4
C,9,30,1,35,85,42.8
C,9,30,1,35,90,43.3
C,9,30,1,35,95,44.0
C,9,30,1,35,100,44.6
C,9,30,1,35,105,45.3
C,9,30,1,35,110,46.0
C,9,30,1,35,115,6.4
C,9,30,1,38,85,45.5
C,9,30,1,38,90,46.1
C,9,30,1,38,95,46.8
C,9,30,1,38,100,47.4
C,9,30,1,38,105,48.2
C,9,30,1,38,110,6.8
C,9,30,1,38,115,7.2
C,9,30,1,41,85,46.9
C,9,30,1,41,90,47.6
C,9,30,1,41,95,48.1
C,9,30,1,41,100,48.8
C,9,30,1,41,105,7.5
C,9,30,1,41,110,15.3
C,9,30,1,41,115,16.4
C,12,30,1,35,85,41.8
C,12,30,1,35,90,42.2
C,12,30,1,35,95,42.8
C,12,30,1,35,100,43.3
C,12,30,1,35,105,44.0
C,12,30,1,35,110,44.7
C,12,30,1,35,115,6.4
C,12,30,1,38,85,45.1
C,12,30,1,38,90,45.6
C,12,30,1,38,95,46.2
C,12,30,1,38,100,46.8
C,12,30,1,38,105,47.5
C,12,30,1,38,110,6.8
C,12,30,1,38,115,7.2
C,12,30,1,41,85,46.8
C,12,30,1,41,90,47.5
C,12,30,1,41,95,48.0
C,12,30,1,41,100,48.7
C,12,30,1,41,105,7.5
C,12,30,1,41,110,15.3
C,12,30,1,41,115,16.4
C,15,30,1,35,85,40.6
C,15,30,1,35,90,40.8
C,15,30,1,35,95,41.4
C,15,30,1,35,100,41.8
C,15,30,1,35,105,42.4
C,15,30,1,35,110,42.9
C,15,30,1,35,115,9.7
C,15,30,1,38,85,44.4
C,15,30,1,38,90,44.9
C,15,30,1,38,95,45.6
C,15,30,1,38,100,46.0
C,15,30,1,38,105,46.9
C,15,30,1,38,110,6.8
C,15,30,1,38,115,7.2
C,15,30,1,41,85,46.6
C,15,30,1,41,90,47.1
C,15,30,1,41,95,47.7
C,15,30,1,41,100,48.4
C,15,30,1,41,105,7.5
C,15,30,1,41,110,15.3
C,15,30,1,41,115,16.4
C,18,30,1,35,85,39.2
C,18,30,1,35,90,39.4
C,18,30,1,35,95,39.8
C,18,30,1,35,100,40.2
C,18,30,1,35,105,40.6
C,18,30,1,35,110,10.2
C,18,30,1,35,115,9.0
C,18,30,1,38,85,43.8
C,18,30,1,38,90,44.3
C,18,30,1,38,95,44.8
C,18,30,1,38,100,45.2
C,18,30,1,38,105,46.0
C,18,30,1,38,110,6.8
C,18,30,1,38,115,7.2
C,18,30,1,41,85,46.2
C,18,30,1,41,90,46.8
C,18,30,1,41,95,47.3
C,18,30,1,41,100,48.0
C,18,30,1,41,105,7.5
C,18,30,1,41,110,15.3
C,18,30,1,41,115,16.4
C,21,30,1,35,85,37.9
C,21,30,1,35,90,37.8
C,21,30,1,35,95,38.0
C,21,30,1,35,100,38.1
C,21,30,1,35,105,11.3
C,21,30,1,35,110,9.5
C,21,30,1,35,115,8.2
C,21,30,1,38,85,43.0
C,21,30,1,38,90,43.5
C,21,30,1,38,95,43.8
C,21,30,1,38,100,44.2
C,21,30,1,38,105,45.1
C,21,30,1,38,110,6.8
C,21,30,1,38,115,7.2
C,21,30,1,41,85,45.9
C,21,30,1,41,90,46.5
C,21,30,1,41,95,46.8
C,21,30,1,41,100,47.7
C,21,30,1,41,105,7.5
C,21,30,1,41,110,15.3
C,21,30,1,41,115,16.4
C,24,30,1,35,85,36.4
C,24,30,1,35,90,35.8
C,24,30,1,35,95,35.7
C,24,30,1,35,100,12.9
C,24,30,1,35,105,10.0
C,24,30,1,35,110,8.8
C,24,30,1,35,115,8.2
C,24,30,1,38,85,42.3
C,24,30,1,38,90,42.6
C,24,30,1,38,95,42.9
C,24,30,1,38,100,43.3
C,24,30,1,38,105,44.0
C,24,30,1,38,110,44.3
C,24,30,1,38,115,7.2
C,24,30,1,41,85,45.5
C,24,30,1,41,90,46.0
C,24,30,1,41,95,46.4
C,24,30,1,41,100,47.1
C,24,30,1,41,105,7.5
C,24,30,1,41,110,15.3
C,24,30,1,41,115,16.4
C,27,30,1,35,85,34.5
C,27,30,1,35,90,33.3
C,27,30,1,35,95,32.5
C,27,30,1,35,100,11.0
C,27,30,1,35,105,9.3
C,27,30,1,35,110,8.8
C,27,30,1,35,115,7.4
C,27,30,1,38,85,41.3
C,27,30,1,38,90,41.6
C,27,30,1,38,95,41.9
C,27,30,1,38,100,42.1
C,27,30,1,38,105,42.9
C,27,30,1,38,110,43.1
C,27,30,1,38,115,7.2
C,27,30,1,41,85,45.0
C,27,30,1,41,90,45.5
C,27,30,1,41,95,45.8
C,27,30,1,41,100,46.5
C,27,30,1,41,105,7.5
C,27,30,1,41,110,15.3
C,27,30,1,41,115,16.4
C,30,30,1,35,85,32.7
C,30,30,1,35,90,30.1
C,30,30,1,35,95,12.6
C,30,30,1,35,100,10.4
C,30,30,1,35,105,9.2
C,30,30,1,35,110,8.0
C,30,30,1,35,115,7.4
C,30,30,1,38,85,40.4
C,30,30,1,38,90,40.7
C,30,30,1,38,95,40.9
C,30,30,1,38,100,40.9
C,30,30,1,38,105,41.5
C,30,30,1,38,110,41.7
C,30,30,1,38,115,7.2
C,30,30,1,41,85,44.5
C,30,30,1,41,90,44.8
C,30,30,1,41,95,45.2
C,30,30,1,41,100,45.9
C,30,30,1,41,105,46.4
C,30,30,1,41,110,15.3
C,30,30,1,41,115,16.4
C,33,30,1,35,85,30.1
C,33,30,1,35,90,16.5
C,33,30,1,35,95,11.4
C,33,30,1,35,100,9.7
C,33,30,1,35,105,8.5
C,33,30,1,35,110,8.0
C,33,30,1,35,115,7.4
C,33,30,1,38,85,39.6
C,33,30,1,38,90,39.7
C,33,30,1,38,95,39.7
C,33,30,1,38,100,39.6
C,33,30,1,38,105,40.0
C,33,30,1,38,110,39.9
C,33,30,1,38,115,7.2
C,33,30,1,41,85,44.0
C,33,30,1,41,90,44.3
C,33,30,1,41,95,44.6
C,33,30,1,41,100,45.1
C,33,30,1,41,105,45.6
C,33,30,1,41,110,15.3
C,33,30,1,41,115,16.4
C,36,30,1,35,85,26.9
C,36,30,1,35,90,13.4
C,36,30,1,35,95,10.7
C,36,30,1,35,100,9.0
C,36,30,1,35,105,8.5
C,36,30,1,35,110,8.0
C,36,30,1,35,115,7.4
C,36,30,1,38,85,38.6
C,36,30,1,38,90,38.6
C,36,30,1,38,95,38.3
C,36,30,1,38,100,38.2
C,36,30,1,38,105,38.4
C,36,30,1,38,110,38.0
C,36,30,1,38,115,7.2
C,36,30,1,41,85,43.4
C,36,30,1,41,90,43.7
C,36,30,1,41,95,44.0
C,36,30,1,41,100,44.5
C,36,30,1,41,105,44.8
C,36,30,1,41,110,15.3
C,36,30,1,41,115,16.4
C,39,30,1,35,85,22.1
C,39,30,1,35,90,12.2
C,39,30,1,35,95,10.1
C,39,30,1,35,100,9.0
C,39,30,1,35,105,7.8
C,39,30,1,35,110,7.2
C,39,30,1,35,115,6.6
C,39,30,1,38,85,37.6
C,39,30,1,38,90,37.4
C,39,30,1,38,95,37.1
C,39,30,1,38,100,36.4
C,39,30,1,38,105,36.6
C,39,30,1,38,110,35.5
C,39,30,1,38,115,7.2
C,39,30,1,41,85,42.9
C,39,30,1,41,90,43.0
C,39,30,1,41,95,43.3
C,39,30,1,41,100,43.6
C,39,30,1,41,105,44.1
C,39,30,1,41,110,15.3
C,39,30,1,41,115,16.4
C,42,30,1,35,85,18.4
C,42,30,1,35,90,11.7
C,42,30,1,35,95,10.1
C,42,30,1,35,100,9.0
C,42,30,1,35,105,7.8
C,42,30,1,35,110,7.2
C,42,30,1,35,115,6.6
C,42,30,1,38,85,36.8
C,42,30,1,38,90,36.6
C,42,30,1,38,95,35.9
C,42,30,1,38,100,35.3
C,42,30,1,38,105,35.1
C,42,30,1,38,110,33.4
C,42,30,1,38,115,7.2
C,42,30,1,41,85,42.5
C,42,30,1,41,90,42.6
C,42,30,1,41,95,42.6
C,42,30,1,41,100,43.1
C,42,30,1,41,105,43.4
C,42,30,1,41,110,15.3
C,42,30,1,41,115,16.4
C,45,30,1,35,85,15.6
C,45,30,1,35,90,11.1
C,45,30,1,35,95,9.4
C,45,30,1,35,100,8.3
C,45,30,1,35,105,7.8
C,45,30,1,35,110,7.2
C,45,30,1,35,115,6.6
C,45,30,1,38,85,35.8
C,45,30,1,38,90,35.2
C,45,30,1,38,95,34.2
C,45,30,1,38,100,32.9
C,45,30,1,38,105,32.0
C,45,30,1,38,110,13.2
C,45,30,1,38,115,7.2
C,45,30,1,41,85,41.9
C,45,30,1,41,90,42.0
C,45,30,1,41,95,42.0
C,45,30,1,41,100,42.3
C,45,30,1,41,105,42.6
C,45,30,1,41,110,15.3
C,45,30,1,41,115,16.4
C,48,30,1,35,85,14.1
C,48,30,1,35,90,10.4
C,48,30,1,35,95,9.4
C,48,30,1,35,100,8.3
C,48,30,1,35,105,7.8
C,48,30,1,35,110,7.2
C,48,30,1,35,115,6.6
C,48,30,1,38,85,34.7
C,48,30,1,38,90,33.8
C,48,30,1,38,95,32.4
C,48,30,1,38,100,30.3
C,48,30,1,38,105,26.0
C,48,30,1,38,110,12.6
C,48,30,1,38,115,7.2
C,48,30,1,41,85,41.3
C,48,30,1,41,90,41.4
C,48,30,1,41,95,41.2
C,48,30,1,41,100,41.4
C,48,30,1,41,105,41.7
C,48,30,1,41,110,15.3
C,48,30,1,41,115,16.4
C,51,30,1,35,85,13.0
C,51,30,1,35,90,10.4
C,51,30,1,35,95,8.8
C,51,30,1,35,100,8.3
C,51,30,1,35,105,7.7
C,51,30,1,35,110,7.2
C,51,30,1,35,115,6.6
C,51,30,1,38,85,33.5
C,51,30,1,38,90,32.2
C,51,30,1,38,95,30.4
C,51,30,1,38,100,25.5
C,51,30,1,38,105,14.8
C,51,30,1,38,110,11.9
C,51,30,1,38,115,7.2
C,51,30,1,41,85,40.7
C,51,30,1,41,90,40.7
C,51,30,1,41,95,40.5
C,51,30,1,41,100,40.5
C,51,30,1,41,105,40.8
C,51,30,1,41,110,15.3
C,51,30,1,41,115,16.4
C,54,30,1,35,85,12.5
C,54,30,1,35,90,9.8
C,54,30,1,35,95,8.8
C,54,30,1,35,100,8.3
C,54,30,1,35,105,7.0
C,54,30,1,35,110,7.2
C,54,30,1,35,115,6.6
C,54,30,1,38,85,32.2
C,54,30,1,38,90,30.6
C,54,30,1,38,95,27.6
C,54,30,1,38,100,18.2
C,54,30,1,38,105,13.6
C,54,30,1,38,110,11.2
C,54,30,1,38,115,10.0
C,54,30,1,41,85,40.0
C,54,30,1,41,90,40.0
C,54,30,1,41,95,39.5
C,54,30,1,41,100,39.7
C,54,30,1,41,105,39.7
C,54,30,1,41,110,15.3
C,54,30,1,41,115,16.4
C,57,30,1,35,85,11.9
C,57,30,1,35,90,9.8
C,57,30,1,35,95,8.8
C,57,30,1,35,100,7.6
C,57,30,1,35,105,7.0
C,57,30,1,35,110,6.4
C,57,30,1,35,115,6.6
C,57,30,1,38,85,30.9
C,57,30,1,38,90,28.8
C,57,30,1,38,95,24.4
C,57,30,1,38,100,15.5
C,57,30,1,38,105,12.3
C,57,30,1,38,110,10.5
C,57,30,1,38,115,9.2
C,57,30,1,41,85,39.5
C,57,30,1,41,90,39.2
C,57,30,1,41,95,38.7
C,57,30,1,41,100,38.6
C,57,30,1,41,105,38.6
C,57,30,1,41,110,15.3
C,57,30,1,41,115,16.4
C,60,30,1,35,85,11.3
C,60,30,1,35,90,9.2
C,60,30,1,35,95,8.7
C,60,30,1,35,100,7.5
C,60,30,1,35,105,7.0
C,60,30,1,35,110,6.4
C,60,30,1,35,115,6.6
C,60,30,1,38,85,29.8
C,60,30,1,38,90,26.8
C,60,30,1,38,95,20.6
C,60,30,1,38,100,14.4
C,60,30,1,38,105,11.6
C,60,30,1,38,110,10.5
C,60,30,1,38,115,9.2
C,60,30,1,41,85,38.7
C,60,30,1,41,90,38.4
C,60,30,1,41,95,37.8
C,60,30,1,41,100,37.5
C,60,30,1,41,105,37.5
C,60,30,1,41,110,36.4
C,60,30,1,41,115,16.4
C,63,30,1,35,85,11.3
C,63,30,1,35,90,9.2
C,63,30,1,35,95,8.1
C,63,30,1,35,100,7.5
C,63,30,1,35,105,7.0
C,63,30,1,35,110,6.4
C,63,30,1,35,115,6.5
C,63,30,1,38,85,28.3
C,63,30,1,38,90,24.3
C,63,30,1,38,95,17.8
C,63,30,1,38,100,13.2
C,63,30,1,38,105,11.6
C,63,30,1,38,110,9.8
C,63,30,1,38,115,9.2
C,63,30,1,41,85,38.1
C,63,30,1,41,90,37.6
C,63,30,1,41,95,36.9
C,63,30,1,41,100,36.6
C,63,30,1,41,105,36.3
C,63,30,1,41,110,34.8
C,63,30,1,41,115,16.4
C,66,30,1,35,85,10.8
C,66,30,1,35,90,9.2
C,66,30,1,35,95,8.1
C,66,30,1,35,100,7.5
C,66,30,1,35,105,7.0
C,66,30,1,35,110,6.4
C,66,30,1,35,115,5.7
C,66,30,1,38,85,26.7
C,66,30,1,38,90,22.4
C,66,30,1,38,95,16.3
C,66,30,1,38,100,12.6
C,66,30,1,38,105,11.0
C,66,30,1,38,110,9.7
C,66,30,1,38,115,8.4
C,66,30,1,41,85,37.5
C,66,30,1,41,90,36.9
C,66,30,1,41,95,36.0
C,66,30,1,41,100,35.6
C,66,30,1,41,105,35.0
C,66,30,1,41,110,33.1
C,66,30,1,41,115,16.4
C,69,30,1,35,85,10.7
C,69,30,1,35,90,9.2
C,69,30,1,35,95,8.1
C,69,30,1,35,100,7.5
C,69,30,1,35,105,7.0
C,69,30,1,35,110,6.4
C,69,30,1,35,115,5.7
C,69,30,1,38,85,25.3
C,69,30,1,38,90,20.3
C,69,30,1,38,95,15.2
C,69,30,1,38,100,12.0
C,69,30,1,38,105,10.9
C,69,30,1,38,110,9.7
C,69,30,1,38,115,8.4
C,69,30,1,41,85,36.9
C,69,30,1,41,90,36.3
C,69,30,1,41,95,35.0
C,69,30,1,41,100,34.3
