,Weight,Elevators,theta,rou,result
7027,42,20,41,90,29.7
1201,80,75,40,115,44.9
13126,99,36,35,100,7.5
5475,24,16,41,100,20.6
20513,30,58,41,115,16.4
21955,33,62,38,115,7.2
25318,30,16,52,70,45.7
10837,78,30,35,100,6.8
23115,96,64,41,105,46.4
12454,3,36,35,100,46.9
11567,78,32,41,110,30.9
13148,0,38,35,105,45.8
11744,3,34,38,85,45.7
20405,15,58,41,100,28.3
7777,48,22,38,95,12.3
22935,72,64,35,115,45.8
368,20,45,40,105,45.8
1354,75,35,55,75,46.9
28938,70,58,48,80,42.5
2467,40,36,43,100,48.0
11275,39,32,35,85,30.4
17889,66,50,35,85,39.9
19193,48,54,35,95,44.6
20455,24,58,35,105,41.2
18556,57,52,41,95,46.2
10930,90,30,38,110,8.2
15276,99,42,38,110,11.2
13596,63,38,38,105,38.2
14963,54,42,41,85,45.2
5052,66,14,41,85,17.6
24604,82,71,41,95,44.0
1096,45,50,45,95,45.7
140,50,60,30,100,7.2
19798,30,56,41,110,15.3
15785,69,44,41,100,45.6
5954,93,16,38,115,6.7
10993,99,30,38,110,8.2
22337,87,62,41,100,46.1
14911,48,42,35,105,41.1
27555,20,43,48,65,38.1
23888,43,68,41,85,37.9
13558,57,38,41,90,44.2
20251,96,56,38,100,42.7
11098,12,32,38,110,6.8
22625,27,64,38,105,36.7
26603,40,31,52,75,47.0
19977,57,56,38,95,45.3
23624,69,66,35,95,43.7
4638,6,14,41,115,16.4
18995,18,54,41,85,36.4
14110,36,40,35,90,41.7
22831,57,64,38,85,42.9
23678,75,66,41,85,43.5
16181,24,46,41,85,43.9
12536,15,36,35,90,44.8
6706,99,18,38,95,9.0
18089,93,50,38,105,40.7
16245,33,46,41,90,45.8
28607,35,55,52,75,30.8
21314,45,60,35,95,44.0
5393,12,16,41,110,15.3
23804,93,66,41,85,44.0
9926,48,28,41,95,39.1
11589,81,32,41,115,16.4
6238,33,18,35,100,6.8
7738,42,22,38,110,9.0
14803,33,42,35,90,43.4
19729,21,56,38,115,7.2
17653,30,50,41,95,44.4
20778,69,58,38,110,46.8
23974,55,68,41,95,41.7
2273,59,42,43,105,47.9
1846,87,52,43,105,47.1
13259,15,38,38,100,47.4
137,45,95,30,100,33.1
11535,75,32,38,90,22.0
19276,60,54,35,90,42.9
6851,18,20,38,85,30.3
13586,63,38,35,90,13.4
24548,76,71,35,95,43.3
27730,90,43,52,70,45.1
16950,33,48,35,115,47.5
19727,21,56,38,105,39.8
292,40,35,40,100,45.3
27069,25,37,52,65,41.4
2851,26,31,43,95,47.7
1462,15,35,55,60,36.7
8532,54,24,38,90,15.4
28265,0,52,48,75,10.6
10655,51,30,38,100,25.5
1245,50,75,40,110,38.5
1719,94,59,43,110,47.6
12141,60,34,35,110,7.2
2651,38,35,43,100,48.1
20834,78,58,35,110,43.8
28427,65,52,52,75,42.3
28052,15,49,48,90,14.8
4708,18,14,35,115,5.7
22633,27,64,41,110,15.3
27691,75,43,48,85,47.1
6246,33,18,38,105,9.5
17042,45,48,41,85,45.4
13306,21,38,41,90,46.7
10534,33,30,41,90,44.3
29264,100,61,48,90,45.3
9674,12,28,41,95,47.5
16840,18,48,35,90,44.1
3261,15,10,38,90,10.0
6305,42,18,38,85,14.5
10089,72,28,38,105,9.5
24896,65,10,48,90,31.4
11385,54,32,35,110,7.2
26700,80,31,52,80,47.1
274,50,55,40,100,45.9
28245,95,49,52,65,43.5
28563,20,55,48,65,25.6
23077,93,64,35,90,41.0
16377,54,46,35,85,40.4
16157,21,46,38,105,46.2
19750,24,56,38,115,7.2
26809,20,34,52,85,1.3
6963,33,20,41,85,34.2
801,85,20,50,90,41.7
26018,5,25,52,90,15.7
3956,12,12,38,100,9.2
24305,40,71,38,105,38.2
13645,69,38,41,105,43.3
18445,42,52,38,100,46.1
28683,70,55,48,65,41.3
7564,18,22,35,115,6.6
6126,15,18,41,100,35.2
24478,64,71,41,95,42.2
25790,15,22,52,90,15.7
20375,12,58,38,90,29.8
4381,72,12,41,90,13.6
5100,72,14,41,115,16.4
7454,3,22,35,90,34.2
5597,42,16,38,115,7.2
18569,60,52,38,90,44.6
10398,15,30,35,110,42.9
13086,93,36,35,110,6.4
3458,42,10,41,95,12.6
28036,10,49,48,70,24.4
20985,99,58,38,95,42.7
7116,54,20,41,115,16.4
21004,0,60,38,85,15.1
12316,84,34,38,110,9.8
11557,78,32,38,95,15.2
4587,0,14,38,105,10.9
16895,24,48,41,85,43.0
7208,69,20,38,85,12.9
17051,48,48,35,95,43.6
4870,42,14,35,85,8.2
12983,78,36,38,85,31.7
12702,36,36,41,115,16.4
27452,80,40,48,90,47.3
21753,6,62,35,85,23.9
17880,63,50,38,110,46.5
13340,27,38,38,85,45.1
14711,18,42,41,85,44.5
2005,74,51,43,105,47.8
5144,81,14,35,90,6.4
11137,18,32,38,95,45.9
5776,69,16,35,100,6.0
11648,90,32,41,95,31.5
3486,48,10,35,95,6.5
20088,72,56,41,90,45.3
21234,33,60,35,115,44.0
12962,75,36,38,85,32.8
24721,100,71,38,85,42.8
15148,81,42,38,100,35.7
2353,52,41,43,100,47.8
19313,63,54,41,100,46.8
12054,48,34,35,95,11.4
10469,24,30,38,115,7.2
26810,20,34,52,90,15.7
22166,63,62,41,85,43.6
23199,6,66,41,105,7.5
11473,66,32,38,95,22.8
10786,69,30,41,90,36.3
20761,66,58,41,95,45.5
13167,3,38,35,95,45.7
5270,99,14,35,90,6.4
19981,57,56,38,115,47.4
25409,70,16,48,75,38.6
9833,36,28,38,85,36.2
6687,96,18,38,105,7.2
3030,14,27,43,95,48.1
28814,15,58,52,90,15.7
1205,75,50,40,110,46.3
4326,66,12,35,95,6.5
7821,54,22,38,105,9.5
24199,88,68,38,100,44.7
1876,89,55,43,105,47.1
3532,54,10,35,115,4.8
760,100,55,50,90,46.6
27629,50,43,48,75,45.1
5411,15,16,41,95,30.7
12443,0,36,38,115,7.2
26817,25,34,52,65,43.1
19919,48,56,41,85,43.7
14411,78,40,38,90,35.7
21720,0,62,38,95,13.3
18193,6,52,38,100,31.4
21599,84,60,41,85,44.5
2990,14,19,43,95,42.6
1092,45,30,45,95,46.5
1693,92,53,43,110,47.6
174,65,80,30,100,41.5
1363,70,35,55,70,46.0
8152,0,24,35,115,6.4
26582,30,31,52,90,15.7
14794,30,42,38,115,7.2
20826,75,58,41,105,46.9
1008,100,100,45,105,37.3
28085,30,49,48,75,39.0
23984,58,68,35,110,44.7
7519,12,22,35,100,9.0
28227,90,49,48,65,43.5
3339,27,10,35,95,6.5
13795,93,38,35,85,11.4
3422,39,10,35,90,6.3
7581,21,22,35,95,8.7
12574,18,36,41,105,7.5
5961,93,16,41,115,8.6
6530,75,18,35,90,7.1
317,30,50,40,100,45.2
19146,39,54,41,105,45.3
21756,6,62,35,100,22.3
12854,60,36,35,105,7.8
9602,3,28,38,85,45.9
2873,22,35,43,95,48.0
14808,33,42,35,115,46.6
519,65,80,40,110,40.5
8563,57,24,41,105,23.3
12944,72,36,38,100,27.4
6319,45,18,35,85,8.8
8070,90,22,38,90,10.8
2021,76,54,43,105,47.5
1165,100,75,40,115,46.3
24749,5,10,48,75,41.1
26020,10,25,48,70,46.4
23165,3,66,35,110,14.7
19084,30,54,41,110,15.3
9392,75,26,38,85,16.6
20523,33,58,38,95,42.1
21197,27,60,38,105,39.8
15028,63,42,41,95,45.1
27092,35,37,48,90,14.8
15974,96,44,41,100,41.6
12871,63,36,35,85,17.5
1864,85,54,43,105,47.3
13991,18,40,38,90,46.1
17056,48,48,38,85,44.4
15574,39,44,41,95,46.9
13085,93,36,35,105,7.0
11327,45,32,38,100,37.4
26925,70,34,52,65,45.3
19717,21,56,35,90,41.3
9789,30,28,35,110,7.2
1534,100,48,43,110,45.9
28900,55,58,48,70,38.9
3793,90,10,41,90,12.4
20813,75,58,35,110,44.2
26694,80,31,48,80,45.0
4618,6,14,35,85,9.5
31,10,65,30,60,33.2
21936,30,62,41,90,36.9
10433,18,30,41,110,15.3
20401,15,58,38,115,7.2
3278,18,10,35,105,6.1
13870,0,40,38,115,7.2
7478,6,22,35,105,9.2
13862,0,40,35,105,44.2
21075,9,60,41,90,20.7
4302,60,12,41,115,16.4
22037,45,62,38,105,44.0
8327,24,24,38,115,7.2
13313,24,38,35,90,43.7
2067,79,55,43,105,47.4
24975,100,10,48,65,34.4
23035,87,64,35,90,41.8
7539,15,22,35,95,9.4
20067,69,56,41,90,45.3
24240,94,68,38,95,44.2
18289,21,52,35,90,43.1
14629,6,42,41,95,41.2
6902,24,20,41,95,35.7
22944,72,64,41,90,44.2
28472,85,52,48,90,46.8
5203,87,14,41,105,10.5
2032,70,57,43,105,47.1
22341,90,62,35,85,40.5
27345,35,40,52,65,41.5
20630,48,58,38,105,45.4
4846,36,14,41,105,12.5
15345,6,44,41,105,7.5
20776,69,58,38,100,45.6
8617,66,24,38,95,11.7
5076,69,14,41,100,11.6
8981,15,26,41,95,46.2
27660,60,43,52,80,45.7
26490,100,28,48,80,42.6
2908,20,41,43,95,46.0
23204,9,66,35,95,22.4
12397,96,34,38,95,13.5
19438,81,54,41,95,45.6
20290,0,58,38,85,16.0
4321,63,12,41,105,10.4
4447,81,12,41,105,9.7
17131,57,48,41,110,15.3
18621,66,52,41,105,47.4
24244,94,68,38,115,46.4
5566,39,16,35,100,6.7
12734,42,36,38,100,43.0
25490,100,16,52,90,15.7
20002,60,56,38,115,47.5
7081,51,20,35,115,5.7
19307,63,54,38,105,46.5
5315,3,16,35,105,7.0
11432,60,32,38,100,21.1
14901,45,42,41,90,46.3
10367,9,30,41,95,48.1
3280,18,10,35,115,5.6
17783,48,50,41,115,16.4
16267,36,46,41,95,46.6
3792,90,10,41,85,13.9
6339,45,18,41,115,16.4
2923,26,43,43,95,46.1
1609,90,69,43,110,46.4
9084,30,26,41,85,42.1
1823,83,50,43,105,47.3
15642,51,44,35,85,40.1
3651,69,10,41,115,16.4
10272,99,28,35,110,5.5
21215,30,60,38,90,40.3
6294,39,18,41,100,18.7
4672,12,14,38,110,6.8
23682,75,66,41,105,45.7
21184,24,60,41,110,15.3
22214,69,62,41,115,16.4
26725,90,31,52,85,47.3
6703,99,18,35,115,4.8
11842,18,34,35,85,42.7
7397,96,20,38,85,11.7
22216,72,62,35,90,42.9
4857,39,14,38,90,10.7
23461,45,66,38,85,40.8
22652,30,64,41,100,35.7
8411,36,24,38,115,7.2
7429,99,20,41,105,11.2
12706,39,36,35,100,36.6
15512,30,44,41,100,47.2
15455,24,44,35,95,45.5
19425,81,54,35,100,39.6
14581,0,42,38,100,39.7
24405,55,71,35,115,43.7
5758,66,16,35,115,4.8
26985,95,34,52,65,44.8
18227,12,52,35,95,40.4
7192,66,20,38,110,7.4
15239,93,42,41,100,40.9
23762,87,66,41,85,44.0
15881,84,44,38,90,37.8
26936,75,34,48,90,46.9
2372,50,46,43,100,47.7
6055,6,18,38,95,30.0
14247,54,40,38,110,43.6
838,75,25,50,85,45.0
7940,72,22,35,105,6.2
4742,21,14,41,110,15.3
29080,25,61,48,70,24.3
22566,18,64,41,90,26.3
5389,12,16,41,90,34.2
29065,15,61,52,85,1.3
29293,5,64,52,85,1.3
22437,0,64,38,110,6.8
25278,15,16,48,80,45.1
17176,66,48,35,90,39.0
315,30,40,40,100,47.6
17526,12,50,41,90,36.4
9983,57,28,38,100,12.6
8180,3,24,38,115,7.2
4041,24,12,38,105,8.0
6226,30,18,38,110,8.2
7447,0,22,41,90,46.8
7955,72,22,41,110,12.2
13485,48,38,35,110,8.8
8202,6,24,41,85,46.0
9870,42,28,35,95,9.4
7629,27,22,38,90,26.7
27862,40,46,52,70,40.1
22416,99,62,38,110,45.0
15256,96,42,38,115,10.0
537,65,30,43,100,40.5
2985,14,18,43,95,41.2
6702,99,18,35,110,5.5
12252,75,34,38,105,12.3
26401,60,28,52,85,1.3
8949,12,26,35,110,8.8
19071,30,54,35,115,46.0
6961,33,20,38,110,9.0
848,75,75,50,85,36.8
6225,30,18,38,105,9.5
8601,63,24,41,85,31.4
21890,24,62,38,105,36.5
6345,48,18,35,110,5.5
4095,33,12,35,95,6.5
7131,57,20,41,85,27.0
1989,70,48,43,105,47.7
16364,51,46,38,90,44.6
18544,57,52,35,105,44.6
14367,72,40,35,115,6.6
369,20,50,40,105,42.6
14868,42,42,35,100,42.7
11853,18,34,38,105,47.8
14562,99,40,38,110,10.5
18280,18,52,38,115,7.2
3843,99,10,35,95,5.8
11942,30,34,41,95,46.9
22735,42,64,41,95,40.1
27820,25,46,48,70,38.4
19070,30,54,35,110,45.6
5381,12,16,38,85,21.8
237,95,70,35,120,44.7
27154,60,37,52,70,45.6
18750,87,52,35,85,36.4
11234,33,32,35,90,33.3
26793,15,34,52,65,40.7
7395,96,20,35,110,5.5
5609,45,16,35,105,6.1
16098,12,46,41,90,40.4
19590,3,56,35,85,27.7
15734,63,44,38,90,42.2
7749,45,22,35,95,7.3
11803,12,34,35,100,46.1
6464,63,18,41,110,11.4
11945,30,34,41,110,15.3
2588,42,60,43,100,41.9
28681,65,55,52,85,1.3
14881,42,42,41,95,47.0
4938,51,14,35,110,5.5
24197,88,68,38,90,43.7
3848,99,10,38,85,9.2
15840,78,44,38,95,39.3
19514,93,54,38,90,41.7
27070,25,37,52,70,42.1
1217,70,65,40,110,46.1
9766,27,28,35,100,9.7
25538,15,19,52,90,15.7
7982,78,22,35,105,6.2
6954,33,20,35,110,6.3
20511,30,58,41,105,39.6
8396,33,24,41,110,15.3
17060,48,48,38,105,46.9
23437,42,66,35,105,42.7
12715,39,36,38,110,44.7
6352,48,18,38,110,8.2
14028,24,40,35,100,45.7
9081,30,26,38,105,32.3
18560,57,52,41,115,16.4
23065,90,64,38,100,44.8
6161,21,18,38,100,11.3
15358,9,44,38,100,43.4
27909,60,46,52,65,42.3
27966,85,46,48,80,46.0
22578,21,64,35,115,35.2
2860,20,33,43,95,48.2
3170,3,10,35,90,7.1
25288,20,16,48,70,43.8
7480,6,22,35,115,6.4
10779,69,30,38,90,20.3
28995,95,58,48,65,42.2
24528,73,71,35,100,43.9
11558,78,32,38,100,12.0
24882,60,10,48,80,34.3
9216,48,26,41,115,16.4
11534,75,32,38,85,26.7
4105,33,12,38,110,7.3
12848,57,36,41,110,15.3
26058,25,25,48,80,47.4
12170,63,34,38,115,10.0
18197,6,52,41,85,26.9
28002,100,46,48,80,45.9
9800,30,28,41,95,43.8
28033,5,49,52,85,1.3
14037,24,40,38,110,48.5
27610,40,43,52,70,41.7
4979,57,14,35,105,5.3
9454,84,26,35,115,5.7
19118,36,54,38,105,45.5
28353,35,52,52,65,33.2
20397,15,58,38,95,32.8
24177,85,68,38,95,44.3
8967,15,26,35,95,33.0
7773,48,22,35,110,6.3
3235,12,10,35,100,6.0
3984,15,12,41,100,14.8
8441,42,24,35,90,9.1
27094,35,37,52,70,43.8
1550,100,68,43,110,47.0
14326,66,40,38,85,39.1
19704,18,56,38,95,38.1
27052,20,37,48,70,42.8
29055,15,61,48,65,14.9
18945,12,54,35,115,6.4
18713,81,52,35,110,9.5
28706,75,55,52,90,15.7
14011,21,40,38,85,45.4
18413,36,52,41,115,16.4
21449,63,60,38,105,46.1
27988,95,46,48,70,44.4
27058,20,37,52,70,40.6
13602,63,38,41,100,44.0
7382,93,20,38,115,6.7
9011,21,26,35,105,8.5
11900,24,34,41,95,47.4
27139,55,37,48,85,47.5
6071,9,18,35,105,7.0
6683,96,18,38,85,11.1
14290,60,40,38,115,41.9
3347,27,10,38,100,7.7
5416,18,16,35,85,9.5
27487,95,40,48,85,46.2
9340,66,26,41,105,23.7
22102,54,62,38,115,46.0
6484,66,18,41,105,12.6
17030,45,48,35,95,44.2
6736,0,20,41,105,7.5
15084,72,42,38,95,39.3
23544,57,66,35,115,45.4
22977,78,64,35,115,45.3
17053,48,48,35,105,44.8
20014,63,56,35,105,44.7
25668,70,19,52,80,44.8
20192,87,56,41,85,44.5
17485,6,50,41,95,30.2
2644,34,34,43,100,48.1
17414,99,48,38,90,37.4
21529,75,60,38,85,43.5
14250,54,40,41,90,45.3
13544,57,38,35,90,27.5
19582,0,56,38,115,7.2
29199,75,61,48,65,40.0
9232,51,26,41,90,36.4
9889,45,28,35,85,12.5
622,80,45,43,105,46.6
22495,9,64,38,85,21.1
17027,42,48,41,115,16.4
21015,0,60,41,105,7.5
20880,84,58,38,95,44.1
7430,99,20,41,110,10.0
10458,24,30,35,95,35.7
13742,84,38,38,100,18.2
21787,9,62,38,115,7.2
8432,39,24,38,115,7.2
11405,57,32,35,105,7.8
24069,70,68,35,115,45.6
9053,27,26,35,105,7.8
29102,30,61,52,90,15.7
15715,60,44,38,100,43.5
4408,78,12,35,85,7.5
7282,78,20,41,105,12.6
23719,81,66,38,115,46.5
22803,54,64,35,85,42.5
27072,25,37,52,80,0.4
9834,36,28,38,90,35.7
26228,95,25,48,90,41.3
28997,95,58,48,75,43.7
505,65,80,40,105,40.1
23971,55,68,38,115,44.2
11235,33,32,35,95,32.3
3385,33,10,35,115,4.8
16489,69,46,38,85,41.8
28810,15,58,52,70,12.6
1885,88,56,43,105,47.3
21916,27,62,41,95,35.4
2890,20,38,43,95,47.2
7593,21,22,41,85,40.8
12620,27,36,35,90,41.8
4294,60,12,38,110,6.5
22360,90,62,41,110,47.0
2569,44,56,43,100,44.4
27768,0,46,52,80,0.4
29168,60,61,48,90,41.1
5646,48,16,41,115,16.4
20939,93,58,35,110,10.9
12311,84,34,38,85,26.4
4096,33,12,35,100,6.0
9206,48,26,38,100,13.2
11976,36,34,38,90,42.2
17001,39,48,41,90,45.7
10453,21,30,41,105,7.5
8279,18,24,38,85,38.2
28482,90,52,48,80,45.4
2409,52,55,43,100,46.0
23246,15,66,35,95,29.6
18323,24,52,41,85,40.6
24345,46,71,38,95,39.5
22191,66,62,41,105,45.9
340,25,35,40,105,46.8
18212,9,52,38,90,35.3
10253,96,28,38,85,15.1
28579,25,55,48,85,31.0
26445,80,28,52,65,45.1
23529,54,66,38,110,44.4
11151,21,32,35,95,41.0
25133,60,13,48,75,37.3
13459,45,38,35,85,37.3
13253,15,38,35,105,47.1
7672,33,22,38,95,15.7
27067,25,37,48,85,46.1
14164,42,40,38,115,7.2
20550,36,58,41,90,40.9
15104,75,42,38,90,38.4
10683,54,30,41,100,39.7
11176,24,32,35,115,9.0
10148,81,28,38,85,17.1
22827,57,64,35,100,44.4
4355,69,12,38,100,7.7
18921,9,54,35,100,36.4
14918,48,42,38,105,45.7
23759,87,66,38,105,45.5
24479,64,71,41,100,42.6
29013,100,58,52,65,41.3
29173,60,61,52,85,1.3
28860,35,58,52,80,0.4
27813,20,46,52,65,31.2
956,15,15,50,75,45.6
12881,63,36,38,100,34.8
8420,39,24,35,90,9.1
17162,63,48,38,90,43.6
18034,84,50,41,110,46.5
17100,54,48,38,95,45.1
1744,82,42,43,105,45.4
8751,84,24,41,100,16.0
16351,48,46,41,95,46.8
22265,78,62,38,90,44.1
5067,69,14,38,90,9.4
7641,27,22,41,115,16.4
355,20,35,40,100,47.9
7044,45,20,38,105,8.8
26596,40,31,48,70,45.7
3519,51,10,41,85,15.5
3825,96,10,35,110,4.6
19534,96,54,38,85,40.8
1790,80,47,43,105,46.9
13399,36,38,35,100,41.1
10023,63,28,38,90,18.9
3246,12,10,41,85,21.2
19497,90,54,38,110,43.8
13782,90,38,38,90,28.5
988,0,15,45,85,44.4
7623,27,22,35,95,8.7
17390,96,48,35,110,7.3
25578,35,19,48,80,44.5
25814,25,22,52,90,15.7
26683,75,31,48,85,45.7
25091,40,13,52,75,43.8
23358,30,66,38,95,37.0
13607,66,38,35,90,12.3
3513,51,10,38,90,9.4
26311,25,28,48,85,48.4
19041,24,54,41,105,7.5
26920,70,34,48,70,44.8
2230,60,60,43,105,45.7
16512,72,46,38,95,41.9
19910,48,56,35,110,46.3
13291,21,38,35,85,43.7
4623,6,14,35,110,6.3
19511,93,54,35,110,8.8
7173,63,20,41,85,25.6
54,20,40,30,60,36.1
21381,54,60,35,115,46.4
13917,6,40,41,105,7.5
11985,36,34,41,100,46.7
26754,0,34,48,80,38.3
16242,33,46,38,110,48.0
9269,57,26,38,100,11.3
5198,87,14,38,115,6.7
21615,87,60,38,95,44.0
13794,90,38,41,115,36.4
12884,63,36,38,115,11.5
25575,35,19,48,65,43.5
20791,72,58,35,105,44.1
18715,81,52,38,85,42.0
19609,3,56,41,110,15.3
10485,27,30,38,90,41.6
16595,84,46,38,90,39.3
14731,21,42,38,115,7.2
12371,93,34,35,105,7.0
19779,30,56,35,85,42.6
13615,66,38,38,95,37.1
9996,60,28,35,95,8.0
8866,0,26,35,115,6.4
18638,69,52,41,85,44.9
24560,76,71,41,85,42.4
19884,45,56,35,85,43.3
17569,18,50,41,95,40.6
12097,54,34,35,100,9.0
11823,15,34,35,95,44.7
12088,51,34,41,90,43.3
15857,81,44,35,110,8.0
12008,39,34,41,110,15.3
23577,60,66,41,105,44.1
10321,3,30,38,110,6.8
12458,3,36,38,85,44.9
6330,45,18,38,105,8.7
4276,57,12,41,90,14.7
8628,66,24,41,115,16.4
12876,63,36,35,110,7.2
8644,69,24,41,90,27.5
4922,48,14,38,100,8.5
8301,21,24,38,90,36.3
13605,63,38,41,115,16.4
12940,72,36,35,115,6.6
20605,45,58,38,85,43.0
20746,66,58,35,90,42.9
20881,84,58,38,100,44.6
17301,84,48,35,85,33.2
4207,48,12,38,95,8.9
16107,15,46,35,100,45.2
6628,87,18,41,90,16.4
27963,85,46,48,65,43.8
19498,90,54,38,115,44.3
3031,16,27,43,95,47.8
16389,54,46,38,110,46.6
20664,54,58,35,100,44.9
14135,39,40,35,110,43.0
11501,69,32,41,95,37.6
21380,54,60,35,110,45.8
20920,90,58,38,85,42.6
4498,90,12,35,115,4.8
18698,78,52,38,105,44.6
13029,84,36,38,105,11.7
3320,24,10,35,105,5.3
10923,90,30,35,110,6.4
23281,18,66,41,95,24.1
12396,96,34,38,90,17.0
208,85,90,35,100,41.3
16888,24,48,38,85,43.9
4961,54,14,38,85,11.1
29325,20,64,52,65,12.3
3427,39,10,35,115,4.8
19832,36,56,38,105,44.8
9815,33,28,38,100,36.0
5612,45,16,38,85,12.8
22186,66,62,38,115,46.8
17196,69,48,35,85,38.0
25629,55,19,52,65,44.7
27774,5,46,48,80,23.0
4385,72,12,41,110,9.2
13040,87,36,35,90,9.2
19947,54,56,35,85,43.0
13482,48,38,35,95,35.2
25404,65,16,52,80,43.8
7691,36,22,38,85,23.8
12164,63,34,38,85,34.5
24546,76,71,35,85,42.1
21485,69,60,35,110,45.3
18838,99,52,35,105,8.6
24610,85,71,35,90,42.5
17547,15,50,41,90,38.4
24673,94,71,35,90,42.0
5009,60,14,38,115,6.7
9218,51,26,35,90,9.2
23621,66,66,41,115,16.4
14385,75,40,35,100,9.0
331,25,65,40,100,32.5
794,90,45,50,90,47.7
12935,72,36,35,90,10.5
23058,90,64,35,100,42.4
11932,30,34,35,115,9.0
26328,30,28,52,80,0.4
11178,24,32,38,90,43.9
18660,72,52,41,90,45.5
14644,9,42,38,100,44.8
931,35,50,50,80,39.0
24188,85,68,41,115,16.4
28679,65,55,52,75,40.4
6509,72,18,35,90,7.1
23506,51,66,38,100,43.2
24720,100,71,35,115,44.4
4223,51,12,35,105,5.3
7978,78,22,35,85,8.2
4935,51,14,35,95,6.5
9296,60,26,41,95,32.0
17308,84,48,38,85,40.2
20765,66,58,41,115,16.4
29125,40,61,52,85,1.3
10110,75,28,38,105,9.5
24860,50,10,48,90,32.9
21142,18,60,41,110,15.3
11158,21,32,38,95,45.1
23460,45,66,35,115,43.8
4175,42,12,41,110,15.3
21377,54,60,35,95,44.3
21765,6,62,38,110,6.8
7042,45,20,38,95,11.6
13538,54,38,41,95,45.0
27278,5,40,52,90,15.7
8545,57,24,35,85,9.5
17286,81,48,35,115,7.4
27474,90,40,48,80,46.0
24895,65,10,48,85,32.3
23418,39,66,35,115,42.7
4468,84,12,41,105,9.7
3328,24,10,38,110,7.3
14955,54,42,35,115,8.2
16495,69,46,38,115,44.1
8422,39,24,35,100,7.5
3996,18,12,38,90,11.3
14163,42,40,38,110,46.5
24589,82,71,35,90,42.6
14813,33,42,38,105,47.5
11671,93,32,41,105,25.9
6986,36,20,41,95,29.5
27508,0,43,48,70,20.5
9517,93,26,35,115,5.7
23776,90,66,38,85,43.1
26946,80,34,48,80,45.6
21430,60,60,38,115,46.9
12081,51,34,38,90,38.0
2877,30,35,43,95,47.8
22534,15,64,35,105,20.9
13321,24,38,38,95,46.5
2938,20,46,43,95,43.0
6672,93,18,41,100,11.7
6263,36,18,38,85,15.5
12365,90,34,41,110,29.2
27401,60,40,48,75,45.8
18488,48,52,38,105,46.8
15496,30,44,35,90,44.4
29047,10,61,48,85,3.4
11996,39,34,38,85,41.2
17540,15,50,38,90,40.9
19406,78,54,35,110,11.6
21417,60,60,35,85,42.7
17538,15,50,35,115,43.8
17432,0,50,35,110,29.0
1833,84,51,43,105,47.3
19222,51,54,38,100,45.9
11663,93,32,38,100,10.7
12294,81,34,38,105,11.0
9797,30,28,38,115,7.2
12263,78,34,35,90,9.2
19953,54,56,35,115,46.6
3387,33,10,38,90,9.4
21232,33,60,35,105,43.3
17614,24,50,41,110,15.3
17824,54,50,41,110,15.3
11022,0,32,41,115,16.4
25358,45,16,52,90,15.7
163,60,75,30,100,42.0
8259,15,24,38,90,39.5
26873,50,34,48,75,46.3
1841,82,52,43,105,47.4
1791,81,47,43,105,46.8
16407,57,46,38,95,44.4
22465,3,64,41,110,15.3
23303,21,66,41,100,26.8
22763,48,64,35,95,43.3
9854,39,28,38,85,35.1
17941,72,50,38,100,43.9
19666,12,56,38,115,7.2
25899,65,22,48,65,42.3
20328,6,58,35,100,26.0
4191,45,12,41,85,18.1
12689,36,36,38,85,42.9
4317,63,12,41,85,16.1
28708,80,55,48,70,42.7
11498,69,32,38,115,9.2
4483,87,12,38,110,6.5
9745,24,28,35,100,10.4
5655,51,16,38,90,10.7
14966,54,42,41,100,46.8
10700,57,30,38,115,9.2
9152,39,26,41,110,15.3
5878,84,16,35,85,7.5
10359,9,30,38,90,46.1
4779,27,14,41,85,24.8
10449,21,30,41,85,45.9
15776,69,44,38,90,41.1
10590,42,30,38,90,36.6
11798,9,34,41,110,15.3
16024,3,46,35,105,40.2
20607,45,58,38,95,44.2
4687,15,14,35,115,5.7
22357,90,62,41,95,45.4
12954,72,36,41,115,16.4
17455,3,50,38,85,31.5
26502,0,31,48,80,42.2
17000,39,48,41,85,45.1
10861,81,30,35,115,5.7
21227,30,60,41,115,16.4
13331,24,38,41,110,15.3
14544,96,40,41,90,39.3
9758,24,28,41,95,45.3
11322,45,32,35,110,7.2
29249,95,61,48,75,43.1
5442,21,16,35,110,6.3
3681,75,10,38,90,8.7
3656,72,10,35,105,5.3
16881,24,48,35,85,43.9
14213,48,40,41,115,16.4
7846,57,22,41,90,28.1
26178,75,25,48,80,43.2
17326,87,48,35,105,8.6
27928,70,46,48,70,44.3
18366,30,52,41,90,43.1
9430,81,26,35,100,6.8
19705,18,56,38,100,38.1
10819,75,30,35,115,5.7
19648,9,56,41,95,25.2
9211,48,26,41,90,37.3
8084,93,22,35,90,7.1
27193,75,37,52,85,1.3
21045,6,60,35,115,6.4
538,65,35,43,100,44.3
11603,84,32,38,115,8.4
17761,45,50,41,110,15.3
11229,30,32,41,100,46.8
3166,0,10,41,105,7.5
16395,54,46,41,105,47.9
15757,66,44,38,100,42.3
17896,66,50,38,85,43.3
18738,84,52,38,95,42.6
2742,30,54,43,100,41.5
3420,36,10,41,115,16.4
16826,15,48,38,90,42.4
15173,84,42,41,85,41.9
22635,30,64,35,85,39.4
17670,33,50,38,110,47.0
22628,27,64,41,85,33.3
